0.69,0.63,0.56,0.51
0.58,0.64,0.57,0.54
0.7,0.61,0.72,0.46
0.67,0.65,0.6,0.41
0.63,0.62,0.52,0.6
0.72,0.66,0.64,0.57
0.6,0.67,0.59,0.48
0.62,0.6,0.6,0.54
0.69,0.7,0.62,0.56
0.7,0.71,0.6,0.52
0.63,0.6,0.54,0.41
0.56,0.66,0.65,0.54
0.67,0.64,0.65,0.46
0.72,0.61,0.54,0.48
0.61,0.58,0.66,0.53
0.6,0.67,0.61,0.45
0.68,0.71,0.66,0.47
0.71,0.7,0.58,0.44
0.64,0.54,0.56,0.51
0.65,0.62,0.63,0.52
0.73,0.68,0.5,0.5
0.58,0.6,0.57,0.49
0.64,0.59,0.69,0.46
0.64,0.56,0.55,0.49
0.64,0.63,0.74,0.39
0.65,0.61,0.5,0.5
0.54,0.64,0.61,0.52
0.62,0.67,0.6,0.5
0.64,0.6,0.66,0.47
0.61,0.71,0.64,0.43
0.74,0.62,0.5,0.49
0.55,0.65,0.52,0.46
0.58,0.63,0.5,0.49
0.64,0.65,0.44,0.45
0.63,0.69,0.6,0.53
0.68,0.55,0.62,0.53
0.65,0.63,0.64,0.46
0.74,0.57,0.57,0.49
0.63,0.63,0.56,0.56
0.68,0.67,0.58,0.47
0.61,0.61,0.63,0.49
0.58,0.65,0.56,0.44
0.57,0.62,0.55,0.53
0.67,0.63,0.56,0.49
0.7,0.54,0.58,0.59
0.64,0.63,0.58,0.46
0.59,0.59,0.54,0.48
0.58,0.57,0.5,0.55
0.61,0.61,0.68,0.58
0.59,0.59,0.63,0.51
0.65,0.53,0.59,0.4
0.65,0.59,0.6,0.48
0.6,0.67,0.62,0.47
0.61,0.6,0.52,0.52
0.56,0.59,0.5,0.51
0.63,0.64,0.59,0.54
0.59,0.68,0.55,0.46
0.61,0.5,0.59,0.59
0.62,0.54,0.57,0.58
0.58,0.53,0.66,0.54
0.63,0.58,0.59,0.47
0.68,0.57,0.72,0.44
0.59,0.66,0.6,0.56
0.63,0.6,0.54,0.53
0.71,0.58,0.58,0.53
0.56,0.51,0.53,0.52
0.62,0.57,0.58,0.55
0.62,0.59,0.55,0.5
0.57,0.54,0.56,0.53
0.62,0.57,0.57,0.58
0.59,0.65,0.5,0.55
0.64,0.6,0.5,0.59
0.62,0.61,0.55,0.57
0.63,0.57,0.52,0.54
0.58,0.51,0.5,0.54
0.59,0.62,0.59,0.38
0.64,0.58,0.61,0.49
0.51,0.58,0.58,0.56
0.62,0.56,0.57,0.46
0.63,0.64,0.56,0.58
