0.61,0.65,0.47,0.5
0.64,0.63,0.61,0.59
0.55,0.61,0.6,0.55
0.62,0.7,0.58,0.56
0.66,0.62,0.59,0.51
0.65,0.7,0.61,0.52
0.65,0.68,0.65,0.59
0.55,0.63,0.57,0.44
0.61,0.7,0.62,0.61
0.68,0.69,0.56,0.51
0.69,0.62,0.56,0.59
0.66,0.66,0.66,0.5
0.64,0.63,0.62,0.41
0.62,0.62,0.53,0.52
0.71,0.74,0.56,0.59
0.69,0.63,0.52,0.43
0.68,0.62,0.57,0.51
0.67,0.66,0.56,0.45
0.75,0.57,0.61,0.52
0.62,0.59,0.64,0.51
0.78,0.65,0.59,0.42
0.74,0.69,0.65,0.5
0.61,0.71,0.61,0.51
0.66,0.6,0.53,0.42
0.66,0.56,0.6,0.5
0.58,0.66,0.61,0.48
0.71,0.6,0.64,0.39
0.66,0.69,0.54,0.42
0.64,0.58,0.63,0.61
0.62,0.63,0.61,0.48
0.63,0.56,0.61,0.55
0.65,0.6,0.59,0.52
0.66,0.51,0.56,0.46
0.67,0.69,0.52,0.5
0.7,0.57,0.57,0.59
0.6,0.55,0.49,0.62
0.65,0.56,0.61,0.57
0.72,0.62,0.59,0.5
0.56,0.64,0.57,0.6
0.65,0.62,0.62,0.51
0.72,0.67,0.56,0.48
0.57,0.66,0.58,0.51
0.66,0.57,0.54,0.47
0.6,0.66,0.52,0.54
0.64,0.59,0.61,0.57
0.58,0.64,0.57,0.47
0.57,0.6,0.62,0.51
0.73,0.54,0.62,0.54
0.63,0.57,0.65,0.48
0.65,0.67,0.53,0.48
0.57,0.69,0.58,0.5
0.54,0.47,0.49,0.41
0.59,0.6,0.59,0.52
0.53,0.58,0.65,0.48
0.68,0.57,0.57,0.54
0.66,0.53,0.6,0.49
0.68,0.54,0.52,0.52
0.67,0.61,0.58,0.53
0.59,0.62,0.52,0.59
0.62,0.68,0.54,0.52
0.68,0.6,0.64,0.51
0.65,0.65,0.52,0.53
0.64,0.49,0.6,0.58
0.64,0.51,0.54,0.52
0.64,0.63,0.6,0.49
0.61,0.59,0.64,0.43
0.63,0.61,0.59,0.43
0.71,0.57,0.57,0.47
0.6,0.51,0.55,0.52
0.6,0.55,0.48,0.53
0.64,0.56,0.55,0.61
0.72,0.52,0.57,0.5
0.6,0.49,0.51,0.47
0.66,0.66,0.66,0.5
0.58,0.56,0.54,0.57
0.67,0.55,0.58,0.53
0.55,0.58,0.5,0.49
0.6,0.61,0.58,0.51
0.65,0.59,0.62,0.52
0.62,0.58,0.58,0.48
